id,region,city,Price,country_id,region_id
2122,"SHALOM STRICTLY KOSHER MEATS","Mil’s Best Ice",423.35,9,119
2123,"SHALOM STRICTLY KOSHER MEATS",Steak,543.35,9,119
2124,"SHALOM STRICTLY KOSHER MEATS","Chicken Buger",483.35,9,119
2125,"SHALOM STRICTLY KOSHER MEATS","Miller Lite",273.35,9,119
2126,"SHALOM STRICTLY KOSHER MEATS","Bud Ice",163.35,9,119
2127,"SHALOM STRICTLY KOSHER MEATS","Yuengling Lager",353.35,9,119
2128,"SHALOM STRICTLY KOSHER MEATS","Cheesecake eggrolls",493.35,9,119
2183,"SOUTHLAWN RESTAURANT",Busch,186.2,9,158
2184,"SOUTHLAWN RESTAURANT","Coors Banquet",356.2,9,158
2185,"SOUTHLAWN RESTAURANT",Guinness,406.2,9,158
2186,"SOUTHLAWN RESTAURANT","Stella Artois",146.2,9,158
2187,"SOUTHLAWN RESTAURANT",Red,666.2,9,158
2188,"SOUTHLAWN RESTAURANT","Pabst Blue Ribbon",126.2,9,158
2189,"SOUTHLAWN RESTAURANT","Modelo Especial",216.2,9,158
2190,"SOUTHLAWN RESTAURANT","Mountain Dew",586.2,9,158
2191,"SOUTHLAWN RESTAURANT","Fried Pickles",426.2,9,158
2192,"SOUTHLAWN RESTAURANT",Steak,516.2,9,158
2193,"SOUTHLAWN RESTAURANT",Snow,286.2,9,158
53,Anderdog,"Pabst Blue Ribbon",115.48,10,130
54,Anderdog,Bakers,725.48,10,130
55,Anderdog,"Mello Yello",625.48,10,130
56,Anderdog,"Mozzarella sticks",55.48,10,130
57,Anderdog,"Diet Dr Pepper",605.48,10,130
58,Anderdog,"Busch Light",185.48,10,130
59,Anderdog,"Chicken Buger",445.48,10,130
60,Anderdog,Fanta,615.48,10,130
61,Anderdog,"Mil’s Best Ice",385.48,10,130
62,Anderdog,Tsingtao,295.48,10,130
63,Anderdog,Pancakes,495.48,10,130
431,"Britannia Arms","Coca Cola",550.49,10,25
432,"Britannia Arms","Natural Light",190.49,10,25
433,"Britannia Arms",Guinness,390.49,10,25
434,"Britannia Arms",Quesadillas,60.49,10,25
435,"Britannia Arms",Monster,640.49,10,25
436,"Britannia Arms",Tsingtao,290.49,10,25
437,"Britannia Arms",Jameson,710.49,10,25
438,"Britannia Arms",Snow,270.49,10,25
439,"Britannia Arms","Busch Light",180.49,10,25
440,"Britannia Arms",Pancakes,490.49,10,25
441,"Britannia Arms","Cheesecake eggrolls",450.49,10,25
442,"Britannia Arms","Lamb Chops",540.49,10,25
443,"Britannia Arms",Pepsi-Cola,560.49,10,25
444,"BROOKVILLE EATERY","Fish & Chip",420.49,10,11
445,"BROOKVILLE EATERY","Artichoke dip",70.49,10,11
446,"BROOKVILLE EATERY","Miller High Life",140.49,10,11
447,"BROOKVILLE EATERY","Michelob Ultra",210.49,10,11
448,"BROOKVILLE EATERY","7 Up",630.49,10,11
449,"BROOKVILLE EATERY",Milestones,690.49,10,11
450,"BROOKVILLE EATERY","Miller Lite",230.49,10,11
451,"BROOKVILLE EATERY",Wings,40.49,10,11
452,"BROOKVILLE EATERY",Fanta,610.49,10,11
453,"BROOKVILLE EATERY","Chicken Buger",440.49,10,11
454,"BROOKVILLE EATERY","Pastrami Hash",530.49,10,11
455,"BROOKVILLE EATERY","Mello Yello",620.49,10,11
1014,"Hedley Club",Quesadillas,66.05,10,225
1015,"Hedley Club","Michelob Ultra",216.05,10,225
1016,"Hedley Club","Chicken Buger",446.05,10,225
1017,"Hedley Club",Monster,646.05,10,225
1018,"Hedley Club","Modelo Especial",206.05,10,225
1019,"Hedley Club",Busch,176.05,10,225
1020,"Hedley Club","Natural Ice",106.05,10,225
1021,"Hedley Club",Red,656.05,10,225
1022,"Hedley Club","Corpse Reviver 212",706.05,10,225
1023,"Hedley Club","Pastrami Hash",536.05,10,225
1533,"MAPLE BEER AND WINE",White,674.53,10,140
1534,"MAPLE BEER AND WINE","Tater Tots",404.53,10,140
1535,"MAPLE BEER AND WINE","Mountain Dew",574.53,10,140
1536,"MAPLE BEER AND WINE","Corpse Reviver 212",704.53,10,140
1537,"MAPLE BEER AND WINE",Wings,44.53,10,140
1538,"MAPLE BEER AND WINE","Purple Rain",744.53,10,140
1539,"MAPLE BEER AND WINE","French fries",14.53,10,140
1540,"MAPLE BEER AND WINE","Corona Extra",224.53,10,140
1541,"MAPLE BEER AND WINE",Milestones,694.53,10,140
1542,"MAPLE BEER AND WINE","Bulleit 10YR",734.53,10,140
1543,"MAPLE BEER AND WINE","Natural Ice",104.53,10,140
1597,"MIX BAR & GRILL",Heineken,165.66,10,181
1598,"MIX BAR & GRILL",Bakers,725.66,10,181
1599,"MIX BAR & GRILL","Coors Light",255.66,10,181
1600,"MIX BAR & GRILL",Tsingtao,295.66,10,181
1601,"MIX BAR & GRILL","Coca Cola",555.66,10,181
1602,"MIX BAR & GRILL",PEARLRIVER,305.66,10,181
1603,"MIX BAR & GRILL","7 Up",635.66,10,181
1604,"MIX BAR & GRILL",Red,655.66,10,181
1605,"MIX BAR & GRILL","Michelob Ultra",215.66,10,181
1606,"MIX BAR & GRILL","Mountain Dew",575.66,10,181
1607,"MIX BAR & GRILL","Farro Salad",85.66,10,181
1829,"PETER'S GRILL","French Toast",484.54,10,176
1830,"PETER'S GRILL","Coors Light",254.54,10,176
1831,"PETER'S GRILL","Tater Tots",404.54,10,176
1832,"PETER'S GRILL",Milestones,694.54,10,176
1833,"PETER'S GRILL",White,674.54,10,176
1834,"PETER'S GRILL",Tsingtao,294.54,10,176
1835,"PETER'S GRILL",Sprite,584.54,10,176
1836,"PETER'S GRILL","Pabst Blue Ribbon",114.54,10,176
1837,"PETER'S GRILL","Dos Equis",334.54,10,176
1838,"PETER'S GRILL","Modelo Especial",204.54,10,176
1839,"PETER'S GRILL","Corona Extra",224.54,10,176
1840,"PETER'S GRILL","Yuengling Lager",314.54,10,176
1997,SAFEWAY,"Cheese Buger",508.9,10,129
1998,SAFEWAY,Pancakes,568.9,10,129
1999,SAFEWAY,Wings,118.9,10,129
2000,SAFEWAY,Nachos,108.9,10,129
2001,SAFEWAY,"Mountain Dew",648.9,10,129
2002,SAFEWAY,Snow,348.9,10,129
2003,SAFEWAY,"French fries",88.9,10,129
2004,SAFEWAY,Steak,578.9,10,129
2005,SAFEWAY,Milestones,768.9,10,129
2006,SAFEWAY,"Coors Banquet",418.9,10,129
2007,SAFEWAY,"Fish & Chip",498.9,10,129
2008,SAFEWAY,Heineken,238.9,10,129
252,"BARREL & CROW","Iresh Breakfast",510.7,11,204
253,"BARREL & CROW","Bud Ice",120.7,11,204
254,"BARREL & CROW",Fanta,610.7,11,204
255,"BARREL & CROW","Mello Yello",620.7,11,204
256,"BARREL & CROW","Chicken Buger",440.7,11,204
257,"BARREL & CROW","Keystone Light",150.7,11,204
258,"BARREL & CROW","Michelob Ultra",210.7,11,204
259,"BARREL & CROW","Pabst Blue Ribbon",110.7,11,204
260,"BARREL & CROW","Diet Dr Pepper",600.7,11,204
261,"BARREL & CROW","Lamb Chops",540.7,11,204
262,"BARREL & CROW","Busch Light",180.7,11,204
263,"BARREL & CROW","Cheesecake eggrolls",450.7,11,204
384,"Blue Angel",Nachos,36.29,11,4
385,"Blue Angel","Diet Dr Pepper",606.29,11,4
386,"Blue Angel","Busch Light",186.29,11,4
387,"Blue Angel","Fish & Chip",426.29,11,4
388,"Blue Angel",PEARLRIVER,306.29,11,4
389,"Blue Angel","Mountain Dew",576.29,11,4
390,"Blue Angel","Blue Moon",326.29,11,4
391,"Blue Angel","Chicken Buger",446.29,11,4
392,"Blue Angel",White,676.29,11,4
393,"Blue Angel","Fried Pickles",416.29,11,4
394,"Blue Angel","Natural Ice",106.29,11,4
739,"Daly's Wine Bar","Bud Light",268.05,11,247
740,"Daly's Wine Bar","Diet Dr Pepper",608.05,11,247
741,"Daly's Wine Bar","Purple Rain",748.05,11,247
742,"Daly's Wine Bar",White,678.05,11,247
743,"Daly's Wine Bar",Jameson,718.05,11,247
744,"Daly's Wine Bar",Omelet,528.05,11,247
745,"Daly's Wine Bar","French fries",18.05,11,247
746,"Daly's Wine Bar",Guinness,398.05,11,247
747,"Daly's Wine Bar",Icehouse,368.05,11,247
748,"Daly's Wine Bar","Artichoke dip",78.05,11,247
749,"Daly's Wine Bar","Tater Tots",408.05,11,247
228,"Bar Neon Monkey",Pepsi-Cola,569.02,12,85
229,"Bar Neon Monkey","Bud Light",269.02,12,85
230,"Bar Neon Monkey","Purple Rain",749.02,12,85
231,"Bar Neon Monkey","Farro Salad",89.02,12,85
232,"Bar Neon Monkey",Guinness,399.02,12,85
233,"Bar Neon Monkey",Quesadillas,69.02,12,85
234,"Bar Neon Monkey","Iresh Breakfast",519.02,12,85
235,"Bar Neon Monkey","French Toast",489.02,12,85
236,"Bar Neon Monkey","Mozzarella sticks",59.02,12,85
237,"Bar Neon Monkey","Steel Reserve",359.02,12,85
238,"Bar Neon Monkey","Coca Cola",559.02,12,85
239,"Bar Neon Monkey",Prosscco,689.02,12,85
1003,"HANARO RESTAURANT AND LOUNGE","Natural Light",196.05,12,66
1004,"HANARO RESTAURANT AND LOUNGE","Mozzarella sticks",56.05,12,66
1005,"HANARO RESTAURANT AND LOUNGE",Icehouse,366.05,12,66
1006,"HANARO RESTAURANT AND LOUNGE",Sprite,586.05,12,66
1007,"HANARO RESTAURANT AND LOUNGE","Stella Artois",136.05,12,66
1008,"HANARO RESTAURANT AND LOUNGE","7 Up",636.05,12,66
1009,"HANARO RESTAURANT AND LOUNGE","Farro Salad",86.05,12,66
1010,"HANARO RESTAURANT AND LOUNGE","Pabst Blue Ribbon",116.05,12,66
1011,"HANARO RESTAURANT AND LOUNGE","Steel Reserve",356.05,12,66
1012,"HANARO RESTAURANT AND LOUNGE",White,676.05,12,66
1013,"HANARO RESTAURANT AND LOUNGE",Fanta,616.05,12,66
1024,"HOP N GRAPE",Busch,178.19,12,149
1025,"HOP N GRAPE",Steak,508.19,12,149
1026,"HOP N GRAPE","Dos Equis",338.19,12,149
1027,"HOP N GRAPE","Fried Pickles",418.19,12,149
1028,"HOP N GRAPE",Fanta,618.19,12,149
1029,"HOP N GRAPE","Mountain Dew",578.19,12,149
1030,"HOP N GRAPE",Wings,48.19,12,149
1031,"HOP N GRAPE","Natural Light",198.19,12,149
1032,"HOP N GRAPE",Guinness,398.19,12,149
1033,"HOP N GRAPE","Pastrami Hash",538.19,12,149
1034,"HOP N GRAPE",Pepsi-Cola,568.19,12,149
1354,"Le Syndicat","Stella Artois",134.81,12,7
1355,"Le Syndicat","Chicken Buger",444.81,12,7
1356,"Le Syndicat",Fanta,614.81,12,7
1357,"Le Syndicat","Fish & Chip",424.81,12,7
1358,"Le Syndicat","Natural Light",194.81,12,7
1359,"Le Syndicat","Mozzarella sticks",54.81,12,7
1360,"Le Syndicat","Bud Ice",124.81,12,7
1361,"Le Syndicat","Corona Extra",224.81,12,7
1362,"Le Syndicat","Tater Tots",404.81,12,7
1363,"Le Syndicat",Icehouse,364.81,12,7
1364,"Le Syndicat","Coca Cola",554.81,12,7
1565,"MIDDLE EAST CUISINE","Fried Pickles",414.53,12,239
1566,"MIDDLE EAST CUISINE","Farro Salad",84.53,12,239
1567,"MIDDLE EAST CUISINE","Busch Light",184.53,12,239
1568,"MIDDLE EAST CUISINE","Yuengling Lager",314.53,12,239
1569,"MIDDLE EAST CUISINE",Monster,644.53,12,239
1570,"MIDDLE EAST CUISINE","Extra Yanjing",284.53,12,239
1571,"MIDDLE EAST CUISINE","Mello Yello",624.53,12,239
1572,"MIDDLE EAST CUISINE",Rose,664.53,12,239
1573,"MIDDLE EAST CUISINE","Coca Cola",554.53,12,239
1574,"MIDDLE EAST CUISINE",Pepsi-Cola,564.53,12,239
1575,"MIDDLE EAST CUISINE",Icehouse,364.53,12,239
2106,"Seven Bamboo","Onion rings",63.35,12,5
2107,"Seven Bamboo","Mountain Dew",613.35,12,5
2108,"Seven Bamboo","Tater Tots",443.35,12,5
2109,"Seven Bamboo",Rose,703.35,12,5
2110,"Seven Bamboo","Diet Pepsi",633.35,12,5
2111,"Seven Bamboo","Strawberry Cheesecak",503.35,12,5
2112,"Seven Bamboo",Heineken,203.35,12,5
2113,"Seven Bamboo","Blue Moon",363.35,12,5
2114,"Seven Bamboo","Diet Dr Pepper",643.35,12,5
2115,"Seven Bamboo","Mello Yello",663.35,12,5
2116,"Seven Bamboo","Mozzarella sticks",93.35,12,5
2117,"Seven Bamboo","Keystone Light",193.35,12,5
2488,"The DrumLeyton","Purple Rain",811.77,12,213
2489,"The DrumLeyton","Keystone Light",221.77,12,213
2490,"The DrumLeyton","Pastrami Hash",601.77,12,213
2491,"The DrumLeyton","Bud Light",331.77,12,213
2492,"The DrumLeyton",Bakers,791.77,12,213
2493,"The DrumLeyton","Natural Light",261.77,12,213
2494,"The DrumLeyton","Chicken Pot Pie",541.77,12,213
2495,"The DrumLeyton","Artichoke dip",141.77,12,213
2496,"The DrumLeyton",PEARLRIVER,371.77,12,213
2497,"The DrumLeyton",Sprite,651.77,12,213
2498,"The DrumLeyton","Corona Extra",291.77,12,213
2499,"The DrumLeyton","Onion rings",91.77,12,213
2500,"The DrumLeyton",Wings,111.77,12,213
264,"Beaufort Bar",Rose,660.7,13,155
265,"Beaufort Bar","Diet Pepsi",590.7,13,155
266,"Beaufort Bar","Farro Salad",80.7,13,155
267,"Beaufort Bar","Bulleit 10YR",730.7,13,155
268,"Beaufort Bar","Mil’s Best Ice",380.7,13,155
269,"Beaufort Bar",Quesadillas,60.7,13,155
270,"Beaufort Bar","Natural Light",190.7,13,155
271,"Beaufort Bar",Steak,500.7,13,155
272,"Beaufort Bar","Modelo Especial",200.7,13,155
273,"Beaufort Bar","Corona Extra",220.7,13,155
274,"Beaufort Bar",Busch,170.7,13,155
275,"Beaufort Bar","Fried Pickles",410.7,13,155
1035,"HOT POT LEGEND","Yuengling Lager",318.19,13,174
1036,"HOT POT LEGEND","Corpse Reviver 212",708.19,13,174
1037,"HOT POT LEGEND","Diet Pepsi",598.19,13,174
1038,"HOT POT LEGEND","Lamb Chops",548.19,13,174
1039,"HOT POT LEGEND","French fries",18.19,13,174
1040,"HOT POT LEGEND","Coors Light",258.19,13,174
1041,"HOT POT LEGEND","Chicken Buger",448.19,13,174
1042,"HOT POT LEGEND",Red,658.19,13,174
1043,"HOT POT LEGEND",Monster,648.19,13,174
1044,"HOT POT LEGEND",Tsingtao,298.19,13,174
1045,"HOT POT LEGEND",Nachos,38.19,13,174
1500,"MAMMA LENA","Chicken Pot Pie",473.26,13,201
1501,"MAMMA LENA","Onion rings",23.26,13,201
1502,"MAMMA LENA",Steak,503.26,13,201
1503,"MAMMA LENA",Pepsi-Cola,563.26,13,201
1504,"MAMMA LENA","Coors Banquet",343.26,13,201
1505,"MAMMA LENA",White,673.26,13,201
1506,"MAMMA LENA","Lamb Chops",543.26,13,201
1507,"MAMMA LENA",Red,653.26,13,201
1508,"MAMMA LENA","Tater Tots",403.26,13,201
1509,"MAMMA LENA","Natural Light",193.26,13,201
1902,Porosello,"Coors Light",251.17,13,88
1903,Porosello,"Natural Ice",101.17,13,88
1904,Porosello,Pepsi-Cola,561.17,13,88
1905,Porosello,Icehouse,361.17,13,88
1906,Porosello,Guinness,391.17,13,88
1907,Porosello,Milestones,691.17,13,88
1908,Porosello,"Tater Tots",401.17,13,88
1909,Porosello,"Steel Reserve",351.17,13,88
1910,Porosello,"Corona Light",371.17,13,88
1911,Porosello,"Mozzarella sticks",51.17,13,88
1912,Porosello,"Blue Moon",321.17,13,88
1913,Porosello,Wings,41.17,13,88
2061,"Satan's Whiskers",Budweiser,275.7,13,154
2062,"Satan's Whiskers",PEARLRIVER,335.7,13,154
2063,"Satan's Whiskers","Chicken Buger",475.7,13,154
2064,"Satan's Whiskers",Nachos,65.7,13,154
2065,"Satan's Whiskers","Pabst Blue Ribbon",145.7,13,154
2066,"Satan's Whiskers","Pastrami Hash",565.7,13,154
2067,"Satan's Whiskers","Fried Pickles",445.7,13,154
2068,"Satan's Whiskers","Yuengling Lager",345.7,13,154
2069,"Satan's Whiskers",Heineken,195.7,13,154
2070,"Satan's Whiskers","Purple Rain",775.7,13,154
2071,"Satan's Whiskers",Guinness,425.7,13,154
2664,"TOTAL BAR",Pepsi-Cola,580.45,13,89
2665,"TOTAL BAR","Natural Light",210.45,13,89
2666,"TOTAL BAR","French Toast",500.45,13,89
2667,"TOTAL BAR",Heineken,180.45,13,89
2668,"TOTAL BAR","Coca Cola",570.45,13,89
2669,"TOTAL BAR","Pastrami Hash",550.45,13,89
2670,"TOTAL BAR","Coors Light",270.45,13,89
2671,"TOTAL BAR","Artichoke dip",90.45,13,89
2672,"TOTAL BAR","Chicken Buger",460.45,13,89
2673,"TOTAL BAR",Guinness,410.45,13,89
2674,"TOTAL BAR","Mozzarella sticks",70.45,13,89
2675,"TOTAL BAR","Corona Light",390.45,13,89
973,"GOURMET PUB",Milestones,696.05,14,126
974,"GOURMET PUB","Mil’s Best Ice",386.05,14,126
975,"GOURMET PUB","Miller Lite",236.05,14,126
976,"GOURMET PUB",Wings,46.05,14,126
977,"GOURMET PUB","Coors Banquet",346.05,14,126
978,"GOURMET PUB","Fish & Chip",426.05,14,126
979,"GOURMET PUB","Chicken Pot Pie",476.05,14,126
980,"GOURMET PUB",Budweiser,246.05,14,126
981,"GOURMET PUB",Prosscco,686.05,14,126
982,"GOURMET PUB",Jameson,716.05,14,126
1095,"IL PORTO","Cheese Buger",433.81,14,218
1096,"IL PORTO","Artichoke dip",73.81,14,218
1097,"IL PORTO","Pabst Blue Ribbon",113.81,14,218
1098,"IL PORTO","Fried Pickles",413.81,14,218
1099,"IL PORTO","Steel Reserve",353.81,14,218
1100,"IL PORTO","Blue Moon",323.81,14,218
1101,"IL PORTO","Michelob Ultra",213.81,14,218
1102,"IL PORTO","Pastrami Hash",533.81,14,218
1103,"IL PORTO","Natural Light",193.81,14,218
1104,"IL PORTO","Iresh Breakfast",513.81,14,218
1105,"IL PORTO","Farro Salad",83.81,14,218
1130,"John Donne Pub",Bakers,723.81,14,109
1131,"John Donne Pub","Dos Equis",333.81,14,109
1132,"John Donne Pub","Corona Light",373.81,14,109
1133,"John Donne Pub","Miller Lite",233.81,14,109
1134,"John Donne Pub","Corpse Reviver 212",703.81,14,109
1135,"John Donne Pub","Bud Light",263.81,14,109
1136,"John Donne Pub","Purple Rain",743.81,14,109
1137,"John Donne Pub","Diet Dr Pepper",603.81,14,109
1138,"John Donne Pub","French Toast",483.81,14,109
1139,"John Donne Pub","7 Up",633.81,14,109
1140,"John Donne Pub","Miller High Life",143.81,14,109
1141,"John Donne Pub","Strawberry Cheesecak",463.81,14,109
539,"Castor Club",Tsingtao,296.02,15,50
540,"Castor Club","Mozzarella sticks",56.02,15,50
541,"Castor Club",Wings,46.02,15,50
542,"Castor Club","Cheesecake eggrolls",456.02,15,50
543,"Castor Club",Quesadillas,66.02,15,50
544,"Castor Club","Modelo Especial",206.02,15,50
545,"Castor Club","Yuengling Lager",316.02,15,50
546,"Castor Club","Lamb Chops",546.02,15,50
547,"Castor Club",White,676.02,15,50
548,"Castor Club","Cheese Buger",436.02,15,50
549,"Castor Club","Strawberry Cheesecak",466.02,15,50
550,"Castor Club",Bakers,726.02,15,50
807,"EL ANDARIEGO","Blue Moon",323.69,15,40
808,"EL ANDARIEGO","Coors Light",253.69,15,40
809,"EL ANDARIEGO","Modelo Especial",203.69,15,40
810,"EL ANDARIEGO","Cheese Buger",433.69,15,40
811,"EL ANDARIEGO",Pepsi-Cola,563.69,15,40
812,"EL ANDARIEGO","Mello Yello",623.69,15,40
813,"EL ANDARIEGO","Mozzarella sticks",53.69,15,40
814,"EL ANDARIEGO","Natural Light",193.69,15,40
815,"EL ANDARIEGO",Sprite,583.69,15,40
816,"EL ANDARIEGO","Dos Equis",333.69,15,40
929,"Gecko Grill","Blue Moon",327.13,15,222
930,"Gecko Grill","7 Up",637.13,15,222
931,"Gecko Grill","Mil’s Best Ice",387.13,15,222
932,"Gecko Grill",Omelet,527.13,15,222
933,"Gecko Grill","Miller High Life",147.13,15,222
934,"Gecko Grill","Diet Dr Pepper",607.13,15,222
935,"Gecko Grill",Fanta,617.13,15,222
936,"Gecko Grill",Monster,647.13,15,222
937,"Gecko Grill","Fried Pickles",417.13,15,222
938,"Gecko Grill",Nachos,37.13,15,222
939,"Gecko Grill","French Toast",487.13,15,222
1619,"Molly Gwynn's","French Toast",485.66,15,142
1620,"Molly Gwynn's","Bud Light",265.66,15,142
1621,"Molly Gwynn's",Milestones,695.66,15,142
1622,"Molly Gwynn's",Pepsi-Cola,565.66,15,142
1623,"Molly Gwynn's","Mozzarella sticks",55.66,15,142
1624,"Molly Gwynn's","Pastrami Hash",535.66,15,142
1625,"Molly Gwynn's",Quesadillas,65.66,15,142
1626,"Molly Gwynn's","Keystone Light",155.66,15,142
1627,"Molly Gwynn's",Monster,645.66,15,142
1628,"Molly Gwynn's","Artichoke dip",75.66,15,142
1629,"Molly Gwynn's","Chicken Buger",445.66,15,142
1630,"Molly Gwynn's",Rose,665.66,15,142
1679,N-EUROMART,Rose,669.29,15,108
1680,N-EUROMART,Bakers,729.29,15,108
1681,N-EUROMART,Icehouse,369.29,15,108
1682,N-EUROMART,"Corona Light",379.29,15,108
1683,N-EUROMART,"Cheese Buger",439.29,15,108
1684,N-EUROMART,"Mello Yello",629.29,15,108
1685,N-EUROMART,"Mozzarella sticks",59.29,15,108
1686,N-EUROMART,"7 Up",639.29,15,108
1687,N-EUROMART,Busch,179.29,15,108
1688,N-EUROMART,"Iresh Breakfast",519.29,15,108
1689,N-EUROMART,"Strawberry Cheesecak",469.29,15,108
1690,N-EUROMART,Milestones,699.29,15,108
2778,"Winil Wine Bar","Bud Ice",144.31,15,81
2779,"Winil Wine Bar","Bulleit 10YR",754.31,15,81
2780,"Winil Wine Bar",Jameson,734.31,15,81
2781,"Winil Wine Bar","Extra Yanjing",304.31,15,81
2782,"Winil Wine Bar","Blue Moon",344.31,15,81
2783,"Winil Wine Bar","Mozzarella sticks",74.31,15,81
2784,"Winil Wine Bar",Heineken,184.31,15,81
2785,"Winil Wine Bar","French Toast",504.31,15,81
2786,"Winil Wine Bar",Budweiser,264.31,15,81
2787,"Winil Wine Bar","Keystone Light",174.31,15,81
2788,"Winil Wine Bar","Strawberry Cheesecak",484.31,15,81
2789,"Winil Wine Bar",Omelet,544.31,15,81
2824,"Ye Olde Mitre","Fish & Chip",515.37,15,159
2825,"Ye Olde Mitre","Cheesecake eggrolls",545.37,15,159
2826,"Ye Olde Mitre","French Toast",575.37,15,159
2827,"Ye Olde Mitre","Coors Light",345.37,15,159
2828,"Ye Olde Mitre",Bakers,815.37,15,159
2829,"Ye Olde Mitre",Steak,595.37,15,159
2830,"Ye Olde Mitre","Coors Banquet",435.37,15,159
2831,"Ye Olde Mitre","Bud Ice",215.37,15,159
2832,"Ye Olde Mitre","7 Up",725.37,15,159
2833,"Ye Olde Mitre","Diet Pepsi",685.37,15,159
2834,"Ye Olde Mitre","Mozzarella sticks",145.37,15,159
2835,"Ye Olde Mitre",Wings,135.37,15,159
12,"ADDISU GEBEYA","Busch Light",185.11,16,76
13,"ADDISU GEBEYA","Yuengling Lager",315.11,16,76
14,"ADDISU GEBEYA","Fried Pickles",415.11,16,76
15,"ADDISU GEBEYA","Stella Artois",135.11,16,76
16,"ADDISU GEBEYA","Bud Ice",125.11,16,76
17,"ADDISU GEBEYA","Bud Light",265.11,16,76
18,"ADDISU GEBEYA","Miller High Life",145.11,16,76
19,"ADDISU GEBEYA",Tsingtao,295.11,16,76
20,"ADDISU GEBEYA","Corona Light",375.11,16,76
21,"ADDISU GEBEYA",Snow,275.11,16,76
22,"ADDISU GEBEYA","Strawberry Cheesecak",465.11,16,76
312,"Belgian Pub BeerHouse",Omelet,523.56,16,92
313,"Belgian Pub BeerHouse","Artichoke dip",73.56,16,92
314,"Belgian Pub BeerHouse","Miller High Life",143.56,16,92
315,"Belgian Pub BeerHouse",Guinness,393.56,16,92
316,"Belgian Pub BeerHouse","Farro Salad",83.56,16,92
317,"Belgian Pub BeerHouse","Bud Ice",123.56,16,92
318,"Belgian Pub BeerHouse","Cheese Buger",433.56,16,92
319,"Belgian Pub BeerHouse",Milestones,693.56,16,92
320,"Belgian Pub BeerHouse","Mozzarella sticks",53.56,16,92
321,"Belgian Pub BeerHouse",Snow,273.56,16,92
322,"Belgian Pub BeerHouse","Bud Light",263.56,16,92
323,"Belgian Pub BeerHouse",Icehouse,363.56,16,92
2205,"St. George's Tavern","7 Up",646.2,16,196
2206,"St. George's Tavern","Diet Pepsi",606.2,16,196
2207,"St. George's Tavern","Blue Moon",336.2,16,196
2208,"St. George's Tavern",Rose,676.2,16,196
2209,"St. George's Tavern",Omelet,536.2,16,196
2210,"St. George's Tavern","Lamb Chops",556.2,16,196
2211,"St. George's Tavern","Mozzarella sticks",66.2,16,196
2212,"St. George's Tavern",Sprite,596.2,16,196
2213,"St. George's Tavern","Corona Extra",236.2,16,196
2214,"St. George's Tavern",Nachos,46.2,16,196
2346,"THAI AT SILVER SPRING","Mountain Dew",640.03,16,234
2347,"THAI AT SILVER SPRING",White,740.03,16,234
2348,"THAI AT SILVER SPRING","Farro Salad",150.03,16,234
2349,"THAI AT SILVER SPRING",Prosscco,750.03,16,234
2350,"THAI AT SILVER SPRING","Bud Ice",190.03,16,234
2351,"THAI AT SILVER SPRING","Stella Artois",200.03,16,234
2352,"THAI AT SILVER SPRING","Keystone Light",220.03,16,234
2353,"THAI AT SILVER SPRING","Purple Rain",810.03,16,234
2354,"THAI AT SILVER SPRING","Coors Light",320.03,16,234
2355,"THAI AT SILVER SPRING",Tsingtao,360.03,16,234
1409,"Long Bar",Milestones,697.32,17,198
1410,"Long Bar","Mountain Dew",577.32,17,198
1411,"Long Bar","Pastrami Hash",537.32,17,198
1412,"Long Bar","Coca Cola",557.32,17,198
1413,"Long Bar","Bud Ice",127.32,17,198
1414,"Long Bar","Busch Light",187.32,17,198
1415,"Long Bar","Cheesecake eggrolls",457.32,17,198
1416,"Long Bar","Coors Banquet",347.32,17,198
1417,"Long Bar",White,677.32,17,198
1418,"Long Bar",Steak,507.32,17,198
1419,"Long Bar","Miller Lite",237.32,17,198
1949,Respublika,"Fried Pickles",455.32,17,143
1950,Respublika,Pancakes,535.32,17,143
1951,Respublika,White,715.32,17,143
1952,Respublika,Quesadillas,105.32,17,143
1953,Respublika,Fanta,655.32,17,143
1954,Respublika,Jameson,755.32,17,143
1955,Respublika,"Coca Cola",595.32,17,143
1956,Respublika,"Mello Yello",665.32,17,143
1957,Respublika,"Artichoke dip",115.32,17,143
1958,Respublika,"Bulleit 10YR",775.32,17,143
1959,Respublika,"Purple Rain",785.32,17,143
1960,Respublika,"Extra Yanjing",325.32,17,143
2250,"TAIPEI CAFE","Farro Salad",104.85,17,192
2251,"TAIPEI CAFE","Natural Ice",124.85,17,192
2252,"TAIPEI CAFE",Icehouse,384.85,17,192
2253,"TAIPEI CAFE","Bulleit 10YR",754.85,17,192
2254,"TAIPEI CAFE","Artichoke dip",94.85,17,192
2255,"TAIPEI CAFE",Omelet,544.85,17,192
2256,"TAIPEI CAFE","French fries",34.85,17,192
2257,"TAIPEI CAFE",Fanta,634.85,17,192
2258,"TAIPEI CAFE","Modelo Especial",224.85,17,192
2259,"TAIPEI CAFE","Pabst Blue Ribbon",134.85,17,192
2260,"TAIPEI CAFE",Bakers,744.85,17,192
2261,"TAIPEI CAFE",Milestones,714.85,17,192
2322,"Tavern U Okolitsy","Modelo Especial",294.53,17,152
2323,"Tavern U Okolitsy",Wings,134.53,17,152
2324,"Tavern U Okolitsy","7 Up",724.53,17,152
